Item,Year,Value,Economy
2.2.2 Transport Sector,1991,20.88814409242675,18_CT
2.2.3 Residential & Commercial,1991,7.766347801624562,18_CT
2.2.4 Other,1991,2.6998433463803764,18_CT
Total CO2 Emission,1992,126.18220397903299,18_CT
,1992,,18_CT
1. CO2 Emission by Energy,1992,126.18220397903299,18_CT
1.1 Coal & Coal Products,1992,52.04870680057088,18_CT
1.2 Crude Oil & Petroleum Products,1992,68.69566898376075,18_CT
1.3 Gas,1992,5.330700191955601,18_CT
,1992,,18_CT
2. CO2 Emission by Sector,1992,126.17856494217587,18_CT
2.1 Transformation Sector,1992,58.655606189648005,18_CT
2.1.1 Main Activity Producer,1992,41.805494722016164,18_CT
2.1.2 Autoproducers,1992,7.760443315229203,18_CT
2.1.3 Gas Processing,1992,0.0,18_CT
2.1.4 Loss & Own Use,1992,9.089668152402629,18_CT
,1992,,18_CT
2.2 Final Energy Consumption Sector,1992,67.52295875252787,18_CT
2.2.1 Industry Sector,1992,33.38287588967543,18_CT
2.2.2 Transport Sector,1992,24.032675060071345,18_CT
2.2.3 Residential & Commercial,1992,7.434970541547787,18_CT
2.2.4 Other,1992,2.672437261233312,18_CT
Total CO2 Emission,1993,137.90508413956223,18_CT
,1993,,18_CT
1. CO2 Emission by Energy,1993,137.90508413956223,18_CT
1.1 Coal & Coal Products,1993,57.98288501164774,18_CT
1.2 Crude Oil & Petroleum Products,1993,74.62060880086408,18_CT
1.3 Gas,1993,5.18185542132324,18_CT
,1993,,18_CT
2. CO2 Emission by Sector,1993,135.2470344041585,18_CT
2.1 Transformation Sector,1993,66.00996927293585,18_CT
2.1.1 Main Activity Producer,1993,46.9881575758083,18_CT
2.1.2 Autoproducers,1993,9.48811620111347,18_CT
2.1.3 Gas Processing,1993,0.0,18_CT
2.1.4 Loss & Own Use,1993,9.533695496014067,18_CT
,1993,,18_CT
2.2 Final Energy Consumption Sector,1993,69.23706513122265,18_CT
2.2.1 Industry Sector,1993,33.611010206189334,18_CT
2.2.2 Transport Sector,1993,26.102825132404963,18_CT
2.2.3 Residential & Commercial,1993,6.8486468429103855,18_CT
2.2.4 Other,1993,2.6745829497179647,18_CT
Total CO2 Emission,1994,144.57420843395357,18_CT
,1994,,18_CT
1. CO2 Emission by Energy,1994,144.57420843395357,18_CT
1.1 Coal & Coal Products,1994,60.44338830682702,18_CT
1.2 Crude Oil & Petroleum Products,1994,76.82720116382173,18_CT
1.3 Gas,1994,7.06599942025428,18_CT
,1994,,18_CT
2. CO2 Emission by Sector,1994,143.12596048180026,18_CT
2.1 Transformation Sector,1994,70.80003183102706,18_CT
2.1.1 Main Activity Producer,1994,50.597782181193914,18_CT
2.1.2 Autoproducers,1994,9.915125711128852,18_CT
2.1.3 Gas Processing,1994,0.0,18_CT
2.1.4 Loss & Own Use,1994,10.287123938704275,18_CT
,1994,,18_CT
2.2 Final Energy Consumption Sector,1994,72.3259286507732,18_CT
2.2.1 Industry Sector,1994,34.58573910466025,18_CT
2.2.2 Transport Sector,1994,27.540399970357917,18_CT
2.2.3 Residential & Commercial,1994,7.478867570787322,18_CT
2.2.4 Other,1994,2.720922004967724,18_CT
Total CO2 Emission,1995,151.99887614802492,18_CT
,1995,,18_CT
1. CO2 Emission by Energy,1995,151.99887614802492,18_CT
1.1 Coal & Coal Products,1995,62.78988537781115,18_CT
1.2 Crude Oil & Petroleum Products,1995,81.36300775961438,18_CT
1.3 Gas,1995,7.488654944696641,18_CT
,1995,,18_CT
2. CO2 Emission by Sector,1995,150.8680235825934,18_CT
2.1 Transformation Sector,1995,76.46415034887447,18_CT
2.1.1 Main Activity Producer,1995,54.93709856207952,18_CT
2.1.2 Autoproducers,1995,10.865601521453229,18_CT
2.1.3 Gas Processing,1995,0.0,18_CT
2.1.4 Loss & Own Use,1995,10.661450265341731,18_CT
,1995,,18_CT
2.2 Final Energy Consumption Sector,1995,74.40387323371891,18_CT
2.2.1 Industry Sector,1995,35.76277171894194,18_CT
2.2.2 Transport Sector,1995,28.821558005349143,18_CT
2.2.3 Residential & Commercial,1995,7.042657973335078,18_CT
2.2.4 Other,1995,2.7768855360927605,18_CT
Total CO2 Emission,1996,160.25075165940498,18_CT
,1996,,18_CT
1. CO2 Emission by Energy,1996,160.25075165940498,18_CT
1.1 Coal & Coal Products,1996,71.22522522563025,18_CT
1.2 Crude Oil & Petroleum Products,1996,80.68959936211594,18_CT
1.3 Gas,1996,7.883404907879162,18_CT
,1996,,18_CT
2. CO2 Emission by Sector,1996,158.6244985950251,18_CT
2.1 Transformation Sector,1996,81.30559934379386,18_CT
2.1.1 Main Activity Producer,1996,58.17431842312606,18_CT
2.1.2 Autoproducers,1996,12.440612809959944,18_CT
2.1.3 Gas Processing,1996,0.0,18_CT
2.1.4 Loss & Own Use,1996,10.690668110707872,18_CT
,1996,,18_CT
2.2 Final Energy Consumption Sector,1996,77.31889925123124,18_CT
2.2.1 Industry Sector,1996,36.78466220224744,18_CT
2.2.2 Transport Sector,1996,29.800952099156113,18_CT
2.2.3 Residential & Commercial,1996,7.928761282943436,18_CT
2.2.4 Other,1996,2.804523666884244,18_CT
Total CO2 Emission,1997,173.7774208870886,18_CT
,1997,,18_CT
1. CO2 Emission by Energy,1997,173.7774208870886,18_CT
1.1 Coal & Coal Products,1997,81.67573384544488,18_CT
1.2 Crude Oil & Petroleum Products,1997,82.36050342774622,18_CT
1.3 Gas,1997,9.129760455130919,18_CT
,1997,,18_CT
2. CO2 Emission by Sector,1997,170.96616642816772,18_CT
2.1 Transformation Sector,1997,91.54587441659817,18_CT
2.1.1 Main Activity Producer,1997,64.83303148997601,18_CT
2.1.2 Autoproducers,1997,13.850231275016622,18_CT
2.1.3 Gas Processing,1997,0.0,18_CT
2.1.4 Loss & Own Use,1997,12.862611651605533,18_CT
,1997,,18_CT
2.2 Final Energy Consumption Sector,1997,79.42029201156953,18_CT
2.2.1 Industry Sector,1997,39.07528657201753,18_CT
2.2.2 Transport Sector,1997,30.535860577666657,18_CT
2.2.3 Residential & Commercial,1997,7.333796014121478,18_CT
2.2.4 Other,1997,2.4753488477638683,18_CT
Total CO2 Emission,1998,186.89365482197647,18_CT
,1998,,18_CT
1. CO2 Emission by Energy,1998,186.89365482197647,18_CT
1.1 Coal & Coal Products,1998,88.68862745676086,18_CT
1.2 Crude Oil & Petroleum Products,1998,85.46413387787332,18_CT
1.3 Gas,1998,11.61111019430736,18_CT
,1998,,18_CT
2. CO2 Emission by Sector,1998,181.70675584507615,18_CT
2.1 Transformation Sector,1998,100.61132310965714,18_CT
2.1.1 Main Activity Producer,1998,72.14598815896207,18_CT
2.1.2 Autoproducers,1998,15.190756849201309,18_CT
2.1.3 Gas Processing,1998,0.0,18_CT
2.1.4 Loss & Own Use,1998,13.274578101493761,18_CT
,1998,,18_CT
2.2 Final Energy Consumption Sector,1998,81.09543273541902,18_CT
2.2.1 Industry Sector,1998,39.31125718318512,18_CT
2.2.2 Transport Sector,1998,31.843969838343124,18_CT
2.2.3 Residential & Commercial,1998,7.899015051945461,18_CT
2.2.4 Other,1998,2.041190661945312,18_CT
Total CO2 Emission,1999,194.17507620547343,18_CT
,1999,,18_CT
1. CO2 Emission by Energy,1999,194.17507620547343,18_CT
1.1 Coal & Coal Products,1999,91.6619745408457,18_CT
1.2 Crude Oil & Petroleum Products,1999,89.2985875183784,18_CT
1.3 Gas,1999,11.560463512539716,18_CT
,1999,,18_CT
2. CO2 Emission by Sector,1999,190.68679315409068,18_CT
2.1 Transformation Sector,1999,106.00493130374679,18_CT
2.1.1 Main Activity Producer,1999,75.75611824385018,18_CT
2.1.2 Autoproducers,1999,17.243584743872823,18_CT
2.1.3 Gas Processing,1999,0.0,18_CT
2.1.4 Loss & Own Use,1999,13.005228316023786,18_CT
,1999,,18_CT
2.2 Final Energy Consumption Sector,1999,84.68186185034389,18_CT
2.2.1 Industry Sector,1999,41.3049650940807,18_CT
2.2.2 Transport Sector,1999,32.771689021509914,18_CT
2.2.3 Residential & Commercial,1999,8.565123049392568,18_CT
2.2.4 Other,1999,2.040084685360703,18_CT
Total CO2 Emission,2000,213.40127737728682,18_CT
,2000,,18_CT
1. CO2 Emission by Energy,2000,213.40127737728682,18_CT
1.1 Coal & Coal Products,2000,108.20349576547777,18_CT
1.2 Crude Oil & Petroleum Products,2000,89.99362548190221,18_CT
1.3 Gas,2000,13.090531712396448,18_CT
,2000,,18_CT
2. CO2 Emission by Sector,2000,209.32371580914779,18_CT
2.1 Transformation Sector,2000,121.22567642628285,18_CT
2.1.1 Main Activity Producer,2000,82.10915991136743,18_CT
2.1.2 Autoproducers,2000,25.0164293629375,18_CT
2.1.3 Gas Processing,2000,0.0,18_CT
2.1.4 Loss & Own Use,2000,14.10008715197791,18_CT
,2000,,18_CT
2.2 Final Energy Consumption Sector,2000,88.0980393828649,18_CT
2.2.1 Industry Sector,2000,43.95455605440886,18_CT
2.2.2 Transport Sector,2000,33.2072417178966,18_CT
2.2.3 Residential & Commercial,2000,8.574483418725126,18_CT
2.2.4 Other,2000,2.3617581918343125,18_CT
Total CO2 Emission,2001,216.32777611160836,18_CT
,2001,,18_CT
1. CO2 Emission by Energy,2001,216.32777611160836,18_CT
1.1 Coal & Coal Products,2001,113.78753240554228,18_CT
1.2 Crude Oil & Petroleum Products,2001,85.24612034052868,18_CT
1.3 Gas,2001,14.563477692476145,18_CT
,2001,,18_CT
2. CO2 Emission by Sector,2001,213.32935745320904,18_CT
2.1 Transformation Sector,2001,126.16922095293096,18_CT
2.1.1 Main Activity Producer,2001,84.65870640594554,18_CT
2.1.2 Autoproducers,2001,27.726772845638536,18_CT
2.1.3 Gas Processing,2001,0.0,18_CT
2.1.4 Loss & Own Use,2001,13.783741701346873,18_CT
,2001,,18_CT
2.2 Final Energy Consumption Sector,2001,87.16013650027811,18_CT
2.2.1 Industry Sector,2001,42.71585492912484,18_CT
2.2.2 Transport Sector,2001,33.24647947787626,18_CT
2.2.3 Residential & Commercial,2001,8.742791412061498,18_CT
2.2.4 Other,2001,2.4550106812155184,18_CT
Total CO2 Emission,2002,226.41939575841639,18_CT
,2002,,18_CT
1. CO2 Emission by Energy,2002,226.41939575841639,18_CT
1.1 Coal & Coal Products,2002,123.41873983720966,18_CT
1.2 Crude Oil & Petroleum Products,2002,83.69570129688674,18_CT
1.3 Gas,2002,16.57514051388669,18_CT
,2002,,18_CT
2. CO2 Emission by Sector,2002,220.93486282630582,18_CT
2.1 Transformation Sector,2002,130.5324198239781,18_CT
2.1.1 Main Activity Producer,2002,88.12567781840845,18_CT
2.1.2 Autoproducers,2002,29.097197713050964,18_CT
2.1.3 Gas Processing,2002,0.0,18_CT
2.1.4 Loss & Own Use,2002,13.3095442925187,18_CT
,2002,,18_CT
2.2 Final Energy Consumption Sector,2002,90.40244300232766,18_CT
2.2.1 Industry Sector,2002,44.802223506330776,18_CT
2.2.2 Transport Sector,2002,34.542000482516286,18_CT
2.2.3 Residential & Commercial,2002,8.59952386330236,18_CT
2.2.4 Other,2002,2.4586951501782495,18_CT
Total CO2 Emission,2003,233.0110475362869,18_CT
,2003,,18_CT
1. CO2 Emission by Energy,2003,233.0110475362869,18_CT
1.1 Coal & Coal Products,2003,130.69760674024636,18_CT
1.2 Crude Oil & Petroleum Products,2003,81.66643882668869,18_CT
1.3 Gas,2003,17.18725212636716,18_CT
,2003,,18_CT
2. CO2 Emission by Sector,2003,232.18813846958628,18_CT
2.1 Transformation Sector,2003,139.47220133128067,18_CT
2.1.1 Main Activity Producer,2003,92.97243654468221,18_CT
2.1.2 Autoproducers,2003,32.58047537893076,18_CT
2.1.3 Gas Processing,2003,0.0,18_CT
2.1.4 Loss & Own Use,2003,13.919289407667703,18_CT
,2003,,18_CT
2.2 Final Energy Consumption Sector,2003,92.71593713830556,18_CT
2.2.1 Industry Sector,2003,46.39304097690127,18_CT
2.2.2 Transport Sector,2003,34.50859656682984,18_CT
2.2.3 Residential & Commercial,2003,9.003040417063012,18_CT
2.2.4 Other,2003,2.8112591775114537,18_CT
Total CO2 Emission,2004,243.99035223036756,18_CT
,2004,,18_CT
1. CO2 Emission by Energy,2004,243.99035223036756,18_CT
1.1 Coal & Coal Products,2004,136.7323647238929,18_CT
1.2 Crude Oil & Petroleum Products,2004,83.26395678825567,18_CT
1.3 Gas,2004,20.23580957605448,18_CT
,2004,,18_CT
2. CO2 Emission by Sector,2004,241.7078582681428,18_CT
2.1 Transformation Sector,2004,145.7486367758541,18_CT
2.1.1 Main Activity Producer,2004,95.32483016856715,18_CT
2.1.2 Autoproducers,2004,35.29592719686445,18_CT
2.1.3 Gas Processing,2004,0.0,18_CT
2.1.4 Loss & Own Use,2004,15.127879410422514,18_CT
,2004,,18_CT
2.2 Final Energy Consumption Sector,2004,95.9592214922887,18_CT
2.2.1 Industry Sector,2004,47.86445058156423,18_CT
2.2.2 Transport Sector,2004,35.85947939881421,18_CT
2.2.3 Residential & Commercial,2004,9.258294841768842,18_CT
2.2.4 Other,2004,2.976996670141432,18_CT
Total CO2 Emission,2005,248.64619525460802,18_CT
,2005,,18_CT
1. CO2 Emission by Energy,2005,248.64619525460802,18_CT
1.1 Coal & Coal Products,2005,139.3660644301645,18_CT
1.2 Crude Oil & Petroleum Products,2005,84.21602389278564,18_CT
1.3 Gas,2005,20.89527843720747,18_CT
,2005,,18_CT
2. CO2 Emission by Sector,2005,248.57553265595118,18_CT
2.1 Transformation Sector,2005,152.30377021405093,18_CT
2.1.1 Main Activity Producer,2005,101.80102903534278,18_CT
2.1.2 Autoproducers,2005,35.212527994164,18_CT
2.1.3 Gas Processing,2005,0.0,18_CT
2.1.4 Loss & Own Use,2005,15.290213184544118,18_CT
,2005,,18_CT
2.2 Final Energy Consumption Sector,2005,96.27176244190032,18_CT
2.2.1 Industry Sector,2005,47.32443218960767,18_CT
2.2.2 Transport Sector,2005,36.84570254426507,18_CT
2.2.3 Residential & Commercial,2005,9.474868242716463,18_CT
2.2.4 Other,2005,2.626759465311136,18_CT
Total CO2 Emission,2006,257.3843585705089,18_CT
,2006,,18_CT
1. CO2 Emission by Energy,2006,257.3843585705089,18_CT
1.1 Coal & Coal Products,2006,146.3614863578764,18_CT
1.2 Crude Oil & Petroleum Products,2006,85.11222362517974,18_CT
1.3 Gas,2006,21.95165286797068,18_CT
,2006,,18_CT
2. CO2 Emission by Sector,2006,255.52284606863142,18_CT
2.1 Transformation Sector,2006,158.70525567107757,18_CT
2.1.1 Main Activity Producer,2006,108.1524589635578,18_CT
2.1.2 Autoproducers,2006,35.32248021363942,18_CT
2.1.3 Gas Processing,2006,0.0,18_CT
2.1.4 Loss & Own Use,2006,15.230316493880318,18_CT
,2006,,18_CT
2.2 Final Energy Consumption Sector,2006,96.81759039755391,18_CT
2.2.1 Industry Sector,2006,49.088717399677144,18_CT
2.2.2 Transport Sector,2006,36.77082265304654,18_CT
2.2.3 Residential & Commercial,2006,9.31151209290416,18_CT
2.2.4 Other,2006,1.6465382519260738,18_CT
Total CO2 Emission,2007,262.22683043267426,18_CT
,2007,,18_CT
1. CO2 Emission by Energy,2007,262.22683043267426,18_CT
1.1 Coal & Coal Products,2007,152.81505843213301,18_CT
1.2 Crude Oil & Petroleum Products,2007,80.6213841906976,18_CT
1.3 Gas,2007,23.800484834557476,18_CT
,2007,,18_CT
2. CO2 Emission by Sector,2007,259.28850143702005,18_CT
2.1 Transformation Sector,2007,163.12061951971128,18_CT
2.1.1 Main Activity Producer,2007,110.042256782784,18_CT
2.1.2 Autoproducers,2007,38.40102410157998,18_CT
2.1.3 Gas Processing,2007,0.0,18_CT
2.1.4 Loss & Own Use,2007,14.67733863534734,18_CT
,2007,,18_CT
2.2 Final Energy Consumption Sector,2007,96.16788191730873,18_CT
2.2.1 Industry Sector,2007,50.37384422096248,18_CT
2.2.2 Transport Sector,2007,35.41867139539073,18_CT
2.2.3 Residential & Commercial,2007,9.28447783508356,18_CT
2.2.4 Other,2007,1.0908884658719609,18_CT
Total CO2 Emission,2008,249.08278390902615,18_CT
,2008,,18_CT
1. CO2 Emission by Energy,2008,249.08278390902615,18_CT
1.1 Coal & Coal Products,2008,146.5473537838311,18_CT
1.2 Crude Oil & Petroleum Products,2008,72.3540207459715,18_CT
1.3 Gas,2008,25.406780637647415,18_CT
,2008,,18_CT
2. CO2 Emission by Sector,2008,247.5606715053179,18_CT
2.1 Transformation Sector,2008,158.05880415787493,18_CT
2.1.1 Main Activity Producer,2008,109.59190412781294,18_CT
2.1.2 Autoproducers,2008,35.265741142799556,18_CT
2.1.3 Gas Processing,2008,0.0,18_CT
2.1.4 Loss & Own Use,2008,13.201158887262428,18_CT
,2008,,18_CT
2.2 Final Energy Consumption Sector,2008,89.50186734744301,18_CT
2.2.1 Industry Sector,2008,45.4847353135297,18_CT
2.2.2 Transport Sector,2008,33.393572488545665,18_CT
2.2.3 Residential & Commercial,2008,9.25818160254829,18_CT
2.2.4 Other,2008,1.365377942819346,18_CT
Total CO2 Emission,2009,237.66573001673618,18_CT
,2009,,18_CT
1. CO2 Emission by Energy,2009,237.66573001673618,18_CT
1.1 Coal & Coal Products,2009,140.0638276514934,18_CT
1.2 Crude Oil & Petroleum Products,2009,67.95652532596392,18_CT
1.3 Gas,2009,24.772639894826867,18_CT
,2009,,18_CT
2. CO2 Emission by Sector,2009,235.79764110536487,18_CT
2.1 Transformation Sector,2009,148.79147089408713,18_CT
2.1.1 Main Activity Producer,2009,102.033659391137,18_CT
2.1.2 Autoproducers,2009,34.494962313498675,18_CT
2.1.3 Gas Processing,2009,0.0,18_CT
2.1.4 Loss & Own Use,2009,12.262849189451488,18_CT
,2009,,18_CT
2.2 Final Energy Consumption Sector,2009,87.00617021127773,18_CT
2.2.1 Industry Sector,2009,42.99961499681304,18_CT
2.2.2 Transport Sector,2009,33.71149390453793,18_CT
2.2.3 Residential & Commercial,2009,9.296913185668728,18_CT
2.2.4 Other,2009,0.9981481242580407,18_CT
Total CO2 Emission,2010,255.3225346400643,18_CT
,2010,,18_CT
1. CO2 Emission by Energy,2010,255.3225346400643,18_CT
1.1 Coal & Coal Products,2010,149.74306018672738,18_CT
1.2 Crude Oil & Petroleum Products,2010,69.64516832377953,18_CT
1.3 Gas,2010,31.1351780487566,18_CT
,2010,,18_CT
2. CO2 Emission by Sector,2010,252.26949719602825,18_CT
2.1 Transformation Sector,2010,159.20109392956857,18_CT
2.1.1 Main Activity Producer,2010,109.60494933834723,18_CT
2.1.2 Autoproducers,2010,35.035017026669045,18_CT
2.1.3 Gas Processing,2010,0.0,18_CT
2.1.4 Loss & Own Use,2010,14.561127564552278,18_CT
,2010,,18_CT
2.2 Final Energy Consumption Sector,2010,93.06840326645968,18_CT
2.2.1 Industry Sector,2010,48.239364151005844,18_CT
2.2.2 Transport Sector,2010,34.82389988511372,18_CT
2.2.3 Residential & Commercial,2010,9.064092898265297,18_CT
2.2.4 Other,2010,0.9410463320748257,18_CT
Total CO2 Emission,2011,262.5336277275736,18_CT
,2011,,18_CT
1. CO2 Emission by Energy,2011,262.5336277275736,18_CT
1.1 Coal & Coal Products,2011,155.88094450239302,18_CT
1.2 Crude Oil & Petroleum Products,2011,67.06352123468315,18_CT
1.3 Gas,2011,34.34309293437827,18_CT
,2011,,18_CT
2. CO2 Emission by Sector,2011,257.4835162754345,18_CT
2.1 Transformation Sector,2011,163.80519564764506,18_CT
2.1.1 Main Activity Producer,2011,112.64985781123944,18_CT
2.1.2 Autoproducers,2011,36.052508259056374,18_CT
2.1.3 Gas Processing,2011,0.0,18_CT
2.1.4 Loss & Own Use,2011,15.102829577349263,18_CT
,2011,,18_CT
2.2 Final Energy Consumption Sector,2011,93.67832062778947,18_CT
2.2.1 Industry Sector,2011,48.76030078542299,18_CT
2.2.2 Transport Sector,2011,35.29313693174596,18_CT
2.2.3 Residential & Commercial,2011,8.687850569400627,18_CT
2.2.4 Other,2011,0.9370323412198894,18_CT
Total CO2 Emission,2012,256.184992122373,18_CT
,2012,,18_CT
1. CO2 Emission by Energy,2012,256.184992122373,18_CT
1.1 Coal & Coal Products,2012,152.1552749380763,18_CT
1.2 Crude Oil & Petroleum Products,2012,63.03061962847601,18_CT
1.3 Gas,2012,35.81473732042437,18_CT
,2012,,18_CT
2. CO2 Emission by Sector,2012,253.21992756148674,18_CT
2.1 Transformation Sector,2012,161.7105785738378,18_CT
2.1.1 Main Activity Producer,2012,112.38921794176633,18_CT
2.1.2 Autoproducers,2012,34.555839991668094,18_CT
2.1.3 Gas Processing,2012,0.0,18_CT
2.1.4 Loss & Own Use,2012,14.76552064040339,18_CT
,2012,,18_CT
2.2 Final Energy Consumption Sector,2012,91.50934898764892,18_CT
2.2.1 Industry Sector,2012,47.65450806055581,18_CT
2.2.2 Transport Sector,2012,34.50252933662381,18_CT
2.2.3 Residential & Commercial,2012,8.31134711690893,18_CT
2.2.4 Other,2012,1.0409644735603811,18_CT
Total CO2 Emission,2013,257.6091466780903,18_CT
,2013,,18_CT
1. CO2 Emission by Energy,2013,257.6091466780903,18_CT
1.1 Coal & Coal Products,2013,154.94493541223616,18_CT
1.2 Crude Oil & Petroleum Products,2013,61.6299943008208,18_CT
1.3 Gas,2013,35.84391111108768,18_CT
,2013,,18_CT
2. CO2 Emission by Sector,2013,253.79625223937666,18_CT
2.1 Transformation Sector,2013,161.59693548791628,18_CT
2.1.1 Main Activity Producer,2013,108.70887289903192,18_CT
2.1.2 Autoproducers,2013,36.211259363417945,18_CT
2.1.3 Gas Processing,2013,0.0,18_CT
2.1.4 Loss & Own Use,2013,16.67680322546641,18_CT
,2013,,18_CT
2.2 Final Energy Consumption Sector,2013,92.19931675146033,18_CT
2.2.1 Industry Sector,2013,48.41466348657612,18_CT
2.2.2 Transport Sector,2013,34.47227505795484,18_CT
2.2.3 Residential & Commercial,2013,8.301260003131555,18_CT
2.2.4 Other,2013,1.0111182037978241,18_CT
Total CO2 Emission,2014,262.0055625116621,18_CT
,2014,,18_CT
1. CO2 Emission by Energy,2014,262.0055625116621,18_CT
1.1 Coal & Coal Products,2014,156.84172516351907,18_CT
1.2 Crude Oil & Petroleum Products,2014,62.17892683053668,18_CT
1.3 Gas,2014,37.89535244712691,18_CT
,2014,,18_CT
2. CO2 Emission by Sector,2014,259.3287653197452,18_CT
2.1 Transformation Sector,2014,169.67561582064945,18_CT
2.1.1 Main Activity Producer,2014,112.33543499850462,18_CT
2.1.2 Autoproducers,2014,39.60333808006868,18_CT
2.1.3 Gas Processing,2014,0.0,18_CT
2.1.4 Loss & Own Use,2014,17.736842742076156,18_CT
,2014,,18_CT
2.2 Final Energy Consumption Sector,2014,89.6531494990957,18_CT
2.2.1 Industry Sector,2014,45.27569681949858,18_CT
2.2.2 Transport Sector,2014,34.9508639936951,18_CT
2.2.3 Residential & Commercial,2014,8.344356678543042,18_CT
2.2.4 Other,2014,1.082232007358983,18_CT
Total CO2 Emission,2015,259.12787423224574,18_CT
,2015,,18_CT
1. CO2 Emission by Energy,2015,259.12787423224574,18_CT
1.1 Coal & Coal Products,2015,151.97668902774552,18_CT
1.2 Crude Oil & Petroleum Products,2015,61.48633378176435,18_CT
1.3 Gas,2015,40.63106368135449,18_CT
,2015,,18_CT
2. CO2 Emission by Sector,2015,259.2386963629625,18_CT
2.1 Transformation Sector,2015,169.6088602812402,18_CT
2.1.1 Main Activity Producer,2015,114.44002651905468,18_CT
